Domain,Website Status,SPF,DKIM,DMARC
bricksdirect.ie,Live (HTTP),v=spf1 +a +mx +ip4:35.214.138.130  include:bricksdirect.ie.spf.auto.dnssmarthost.net ~all,bricksdirect.ie.default.dkim.auto.dnssmarthost.net.default._domainkey_a03acf1a06bae90b689a66f47ca5c809.dkim.dnssmarthost.net.v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQC38uFKXvNWY0/pyzPgFbnSHbuQSwhzkWJ/ySpTJtCYjaaUctH+Hbt8+7WqOItzGzXdsPXDe8qMyBmpsaF9HI/tkLY+CP19wpDJ2TIJ/QEyD3T/nsqzmAiVWWhs2S0/we/geqhnQ6GmwQjjlkHXcIUElhz5DDNsCMEoY+d12ylQ7wIDAQAB;,v=DMARC1; p=none; aspf=r; adkim=r;
workboots.ie,Live (HTTP),v=spf1 +a +mx +ip4:139.162.195.232 ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAurZNBU5LyI1+ZrdD1Evc/mr4vKUrK31dDj8qWzF5azq8262w5FNiP6t8FC7KtezzpSjZm/eQuvA6euv3bLWNoH3UK7BKZ47Pd3XASjfutAUZZ+CgTNeUpsyP7EzS4Qf43CfM6GKdP9fvR/qCl9FHUXgMiTXbIa0+faHZnTN7A605qpjjaEmjMvEI1B2NpAXd7 ztzNXaxsAX1TtmERShUraROByOBsPH22jGul7ZyFrkhSF6VUKKW9fC3boZOiMXizkeaYkrDJX8hmL56TwTz5AZOdebE+Z8tY43cT/+rHsnxZlpkKbIgOnUSmpyfYSfnXFQoZ12CXH1N8pvsZ8JEhQIDAQAB;,v=DMARC1; p=none;
lawlibrary.ie,Live (HTTP),v=spf1 mx a ip4:89.101.133.50 ip4:89.101.133.53 ip4:89.101.133.54 ip4:5.61.115.16/28 ip4:5.61.115.18 ip4:54.194.170.224 include:spf.mandrillapp.com include:spf.protection.outlook.com include:thebarcouncil.nw008.com -all,Not found,v=DMARC1; p=reject; rua=mailto:ITHelpdesk@lawlibrary.ie; ruf=mailto:ITHelpdesk@lawlibrary.ie; fo=1
futureforests.ie,Live (HTTP),Not found,Not found,Not found
eveningecho.ie,Live (HTTP),v=spf1 include:_spf.google.com ~all,Not found,v=DMARC1; p=none; rua=mailto:larry.kavanagh@examiner.ie,mailto:dmarc.reports@examiner.ie; ruf=mailto:larry.kavanagh@examiner.ie,mailto:dmarc.reports@examiner.ie; sp=none; ri=86400
mabs.ie,No response,v=spf1 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=reject; pct=100; rua=mailto:dmsqjy1g@ag.eu.dmarcian.com; ruf=mailto:dmsqjy1g@fr.eu.dmarcian.com; sp=reject; fo=1;
lpg.ie,Live (HTTP),v=spf1 ip4:190.180.145.98 ip4:190.180.145.89 +a +mx +ip4:64.34.67.250 +include:spf.antispamcloud.com +include:spf.websiteservername.com ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAv2y62MwVXsX6opWHdSLEb6liEp3u8re0LyL/HekglKPEDxrta15Iyx+6ppCzzIzJLuzIw/CMxzvWbffxDdE94JJ2zEkDoDiypd6FWg1Dcdu9cpOqGslbr+syP/5Sl/uTxe+XAyyPXwhAw+ptf+D8nAa46jFoAHTjI/SoMrSxmVZeoAsMfjMSc+r4zt7Jb5xEY smy6ZUXffmx91+V/qvb3OUyG9VHxnzIFaRg30HF0j4y5Mqdv3dtE2mVkrM/0EjChnHIuYXJZ9ExJVkEWSFeQe7YbpBIiiv/w5+3r0VD1Bos1mWeWi8dGhPnG7eZt2wKcm0qwY4lkIIbGLKAhB3ZUQIDAQAB;,Not found
crawfordartgallery.ie,Live (HTTP),v=spf1 ip4:86.40.50.218 ip4:89.101.215.42 include:spf.protection.outlook.com include:servers.mcsv.net include:spf.brevo.com ~all,Not found,v=DMARC1; p=none; rua=mailto:rua@dmarc.brevo.com
stellar.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:spf.mandrillapp.com -all,Not found,v=DMARC1; p=none;
jbsgroup.ie,Live (HTTPS),v=spf1 ip4:91.92.29.82 ip4:62.233.76.18 include:sendgrid.net include:mailanyone.net include:spf.protection.outlook.com include:spf.exclaimer.net -all,Not found,Not found
modernfashions.ie,Live (HTTP),v=spf1 +a +mx +a:c29701.sgvps.net  include:modernfashions.ie.spf.auto.dnssmarthost.net ~all,modernfashions.ie.default.dkim.auto.dnssmarthost.net.default._domainkey_ecfbe18649f91f38384ee3f7503608b3.dkim.dnssmarthost.net.v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA4IBSuUXjAYU27DlhWYRev14B0JfrLPAr2S/4ji2skF/i80/P6Dt9UUdV7PgWKk7tzxNBnDglyZORfTSeUGUSAx3REURjpiRxKZ7EmzOY8JRehrEGZb0STKmIRrDhg4EwLE3ka34d3W34tanSIsYNB6bwxtwvBAO2YPmzaQGljG+Nr89qrGBZ1M1jLNgDKF7+h XHLmrx7zN3AuCI3zyfCUe2PqrB4nPeCM+rDVOoSAlupZ/5tA6nq/IdLtiUyoDA1fIFighp6Ed7GDtj1jZJqzbND3FmytjhHMZJXIk7tdIVQd50unGfpWxUcfPeVKHHaPh7hF+xMWs6Uqeh3DOkAbwIDAQAB;,v=DMARC1; p=none; aspf=r; adkim=r;
unileverfoodsolutions.ie,Live (HTTPS),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
ifa.ie,Live (HTTP),v=spf1 mx ip4:81.17.244.62 ip4:78.137.160.212 include:spf.mandrillapp.com include:spf.protection.outlook.com ~all,Not found,v=DMARC1; p=none;
redcross.ie,Live (HTTPS),v=spf1 include:authsmtp.com include:spf.protection.outlook.com include:amazonses.com include:spf.mandrillapp.com include:sendgrid.net ~all,Not found,v=DMARC1;p=reject;pct=100;rua=mailto:cc789e6eee@rua.easydmarc.eu;ruf=mailto:cc789e6eee@ruf.easydmarc.eu;ri=86400;fo=1;
asthma.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:_spf.createsend.com -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email; fo=1
itma.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:spf.theemaillaundry.net -all,Not found,v=DMARC1; p=none;
irish-manualhandling.ie,No response,v=spf1 include:zohomail.eu -all,Not found,Not found
thewhiteandgold.ie,Live (HTTP),v=spf1 include:spf.reg365.net ~all,Not found,Not found
designerroom.ie,Live (HTTP),v=spf1 ip4:185.224.198.59 +a +mx -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAnhxxZoA+iSLVa1MrOZrT+bi8nwz3wkKTDQXBlsZsH5+TCAJ+sRkidnDSAvlHXW/ikieiI7u7ruJGiTGB1y/XWg1k+NvG+Dq7oYu4B2MEMenWtiSyBd3ci7uL6HZI1BZ2FNvC1zT2gsyp6CzqX7P3ybE70DpuWSB/NjXbi/TgMMXDKeRZWy+X/AD6hTJ/8bz/E uyjBB8y+JxbTKQerblpRziJ2X6dkVXZR/onlkHczj0exmywaoFO3I7j4UUPB3avRcM0TuNzBhChNPmYlBShJrxKGMeWtJYxdUF/nspLilH+7V/G01ZznWqg+2VZxgWb5n17jCb798XEr1r2fBui4wIDAQAB;,v=DMARC1;p=none;sp=none;adkim=r;aspf=r;pct=100;fo=1;rf=afrf;ri=86400
udaras.ie,Live (HTTPS),v=spf1 +a +mx +ip4:137.191.235.213 +include:spf.protection.outlook.com +include:servers.mcsv.net +include:spfss1.udaras.ie -all,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarc@udaras.ie; ruf=mailto:dmarc@udaras.ie; pct=100;  fo=1;
unbound.ie,Live (HTTP),v=spf1 include:spf.reg365.net ~all,Not found,Not found
totallydublin.ie,Live (HTTPS),v=spf1 a include:spf.blacknight.ie  ~all,Not found,Not found
publicjobs.ie,Live (HTTPS),v=spf1 ip4:137.191.244.231 ip4:137.191.229.38 ip4:137.191.229.42 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarcalerts@publicjobs.ie;
poetryireland.ie,Live (HTTPS),v=spf1 ip4:89.101.180.187 ip4:136.206.228.60 ip4:35.214.219.25 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=reject; pct=100;
cleverclogs.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEApnf3D+uEWsKtVO/GhUtJ8ULsLNl7ijYWkhqHPJK72T3CSXN6w9NV/F/h9blq/7ckzgqog1v5cvtjwXrYiqUyluVkjZAnwG8sEz7Sc9dcCQWIeHfgV1HHwSpc0Qplt3uFKDDBEAMtfLe+fMjPXMVQOkSOFUyY8eJtiPad6NgZLWWgU2gCFahX9ZzroT2/62Ds3 kZPnxVMPTinnflM8CGSWAJR9WswZV3FFw0UXTQ3ueCpZY3z/9sx+fQAv0nFqaevCBTIW4WydW6XLDvinYcjfWwPc9O5g4InWBkKkRFWai32ARRw3ZIwVrgSYfGwzAfjF0bE00oLQ2VTZBQChltebQIDAQAB;,v=DMARC1;p=none;sp=none;adkim=r;aspf=r;pct=100;fo=0;rf=afrf;ri=86400;rua=mailto:admin@cleverclogs.ie,mailto:marketing@cleverclogs.ie,mailto:support@cleverclogs.ie
sherryfitz.ie,Live (HTTPS),v=spf1 mx a:sherryfitz.ie  include:spf.protection.outlook.com include:spf.exclaimer.net include:spf.sendinblue.com include:spf1.spf1.sherryfitz.ie -all,Not found,v=DMARC1; p=reject; pct=100; ri=86400; rua=mailto:caef08475e4f218@rep.dmarcanalyzer.com,mailto:dmarc@mailinblue.com; ruf=mailto:caef08475e4f218@for.dmarcanalyzer.com,mailto:dmarc@mailinblue.com;fo=1
wicklow.ie,Live (HTTP),v=spf1 -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc@paradyn.ie;
alzheimer.ie,Live (HTTP),v=spf1 include:_spf.salesforce.com include:spf.protection.outlook.com include:spf1.formassembly.com include:authsmtp.com ~all,Not found,v=DMARC1; p=none; rua=mailto:07b95c945b62430d937773fc95d9bfd3@dmarc-reports.cloudflare.net,mailto:dmarc-reports@alzheimer.ie
ros.ie,Live (HTTPS),Not found,Not found,Not found
i-spy.ie,Live (HTTP),v=spf1 a ip4:46.22.132.75 include:spf.blacknight.ie ~all,Not found,v=DMARC1; p=none;v=DMARC1; p=none; rua=mailto:hixavar691@giftcv.com
outdoorexperts.ie,Live (HTTP),v=spf1 redirect=spf.serveriai.lt,Not found,Not found
grantthornton.ie,Live (HTTP),v=spf1 ip4:200.0.0.37/32 ip4:200.0.0.174/32 ip4:172.16.2.210/32 include:spf.protection.outlook.com include:_netblocks.mimecast.com ~all,Not found,v=DMARC1; p=none; rua=mailto:dmarc@grantthornton.ie; ruf=mailto:dmarc@grantthornton.ie; fo=1;
rtb.ie,Live (HTTP),v=spf1 ip4:137.191.239.132/32  ip4:137.191.239.130  ip4:137.191.234.0/27 ip4:212.17.47.80/28 ip4:89.185.145.185 include:spf.protection.outlook.com include:spf.emailsignatures365.com -all,Not found,v=DMARC1; p=quarantine; pct=5; rua=mailto:dmarc@rtb.ie; ruf=mailto:dmarc@rtb.ie; fo=0:1; aspf=r; sp=quarantine
carsie.ie,Live (HTTP),Not found,Not found,Not found
galway.ie,Live (HTTP),v=spf1 ip4:137.191.229.73 ip4:137.191.229.75 include:spf.protection.outlook.com -all,Not found,Not found
sdlp.ie,No response,v=spf1 ip4:185.43.233.19 ip4:91.210.233.126 ip4:91.210.233.106 ~all,Not found,v=DMARC1; p=none; pct=100; rua=mailto:dmarc_reports@outputdigital.com; ruf=mailto:dmarc_reports@outputdigital.com;
mariekeating.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com mx include:spf.mailanyone.net ip4:46.22.132.237/32 ip4:185.70.30.15 ip4:84.51.237.156 ip4:46.22.137.64 ip4:40.114.225.235 ptr:antispamcloud.com include:authsmtp.com include:_spf.eu.messagegears.net ~all,Not found,Not found
opw.ie,Live (HTTP),v=spf1 mx ip4:193.178.96.208/28 ip4:185.2.65.23 ip4:193.178.96.146/31 ip4:78.153.199.49 include:sendgrid.net include:spf-eu.emailsignatures365.com include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=reject; rua=mailto:dmarc-rua@opw.ie
skynet.ie,Live (HTTP),v=spf1 a:mail.skynet.ie ip4:193.1.99.76 -all,Not found,v=DMARC1; p=quarantine; rua=mailto:mailman@skynet.ie; pct=100; adkim=s; aspf=s; sp=quarantine
callcards.ie,Live (HTTP),v=spf1 +a +mx +ip4:217.115.119.33 ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAzwCw3BQW0mlno3kroGn4HsHfuckGbTUak1Xngk+p8PFgYpfRd886GLSaQ9nM5mqf26cqEW71G804dumwUMBKHapC9gWpEeYzmB07Idop+mdO+3oMT2kucsRgkMxztn2aIidf/+Nrf+PWqKtX+QRNigTfkE8kO2gTefQENwudevy4nn1hcRo0oRp4vw2h2FEXW NCH6TbCj/1AYLm2WmmGQrqIUEOHIhCFT6R0PRQvwdnGDLEabyuCPVuX+8vJjPh2psL1c1MEI+6v9lWIKatHkjShTeXyimXQx8Dv7opM5ZtpGzl3+LrTSvHAd3ZqGmBrmLwt8YoJE29h9RRiOpo7qwIDAQAB;,Not found
meubles.ie,Live (HTTP),v=spf1 +a +mx +ip4:91.210.232.212 +ip4:185.43.233.25 include:spf.webhostingireland.ie include:spf.topsec.com include:spf.protection.outlook.com  include:spf.ess.de.barracudanetworks.com ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAyRqa/scnu87LJT5yvIQwqHtVguxR0FidYyFK27xDGxI98omXkPC9Q+qqoojnqyUSoAcBHJTVbRl+YnAZ3G9khHrEvprztcJD8E3IvrbnwOoL/kvCFOLiaVH3yzf//LiALfydKecse9IkDmIbPGSyYPnB0z7cdUjAlmuveqQqgbxo1bi8FDKBwN2uTsQcsn9tg si2DaT2ysFf3tNvcKbGtL+U24v6mjjnUKVjl4hmsw381QalNfluMgyyTj9HIIkH/kkvsqg49nsYCCUebb9rL7C7yEJpM4SxKSSzMyQlblKVUfAoNXjc53LfmO/H6jmsyESN2zwqR0fO3C1tcainNQIDAQAB;,v=DMARC1; p=reject; rua=mailto:dmarc@meubles.ie; fo=1; aspf=s; adkim=s;
foryou.ie,Live (HTTP),v=spf1 include:servers.mcsv.net ?all,Not found,v=DMARC1; p=none
jennyshoo.ie,Live (HTTP),Not found,Not found,Not found
interactivebrokers.ie,Live (HTTP),v=spf1 include:_spf.fireeyecloud.com include:spf.protection.outlook.com include:spfext.ibkr.com -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc_rua@interactivebrokers.ie; ruf=mailto:dmarc_ruf@interactivebrokers.ie; fo=1; pct=100; adkim=r; aspf=r
lmfm.ie,Live (HTTPS),v=spf1 include:spf.protection.outlook.com include:_spf.google.com include:spf-00596a01.pphosted.com include:spf2.tibus.net -all,Not found,v=DMARC1; p=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
mcd.ie,Live (HTTPS),v=spf1 mx ip4:130.211.29.77 include:emea.spf.livenation.eu include:production.spf.ticketmaster.com include:office.spf.livenation.eu include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@vali.email
fallers.ie,Live (HTTP),v=spf1 mx a include:mailgun.org include:spf.protection.outlook.com include:spf.constantcontact.com ~all,Not found,v=DMARC1; p=quarantine; pct=100; rua=mailto:dmarc@zenotec.ie; ruf=mailto:dmarc@zenotec.ie; fo=1
backmarket.ie,Live (HTTP),v=spf1 include:spf.mandrillapp.com include:_spf.google.com ~all,Not found,v=DMARC1; p=quarantine; pct=100; adkim=s; aspf=r; fo=1; ri=86400; rua=mailto:report@dmarc.backmarket.io
whynotstyle.ie,Live (HTTP),v=spf1 mx a ~all,Not found,Not found
thetaste.ie,Live (HTTP),v=spf1 ip4:192.168.0.0/16 include:_spf.google.com include:eu-sender.zohobooks.com include:25061241.spf05.hubspotemail.net ~all,Not found,v=DMARC1; p=none;
safetydirect.ie,No response,v=spf1 include:spf.protection.outlook.com include:spf.mandrillapp.com include:_spf_cd.spamtitan.com include:mailgun.org include:mail.zendesk.com mx a ip4:62.77.187.217 ip4:77.235.50.232 ip4:173.236.35.50 -all,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarc@safetydirect.ie; aspf=s;
obrien.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=none;
data.gov.ie,Live (HTTP),Not found,Not found,Not found
picycles.ie,Live (HTTP),v=spf1 +a +mx +ip4:35.214.7.112  include:picycles.ie.spf.auto.dnssmarthost.net ~all,picycles.ie.default.dkim.auto.dnssmarthost.net.default._domainkey_4c47cc42d276f3f8941ac59139ba395e.dkim.dnssmarthost.net.v=DKIM1; k=rsa; p=MIGfMA0GCSqGSIb3DQEBAQUAA4GNADCBiQKBgQDuZKqICDrsV8sqL8WekvfM2efxdadNhWNrMwJwemSjO7Howyilc7W0dJPIvd1wrYkRk7nTit1/ScRBlNWANeoOaYL4euov44+GY1QyZFRu40rlGa1LYqvWFrDhs+qqoylTlxUCoQp/NFiw76JpOmIQISis/UyKbvn0oDy3Klc0xQIDAQAB;,v=DMARC1; p=none; aspf=r; adkim=r;
hardwareheaven.ie,Live (HTTP),v=spf1 ip4:91.210.232.188 include:spf.webhostingireland.ie +mx +a ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA1fjrdOt4XMxHoGDTRFouhWI+S5ggXyss3P1iWV5DP1T4MNrnOvYoICMijad1vFD6WZF0OUQ3bk8+GybNCo2pi6VG8WQOkn3Em2ZpF4bv9lJsRno5kPIveQztPcQlyZWMSAmN5/mcDcB5TrIweTsO+dY5FIgfu0fVayBWPwWo9iruVvNcSgJNGQHjMYMO9sqyN iNH1Brt63vxuFHkFaDx1KtxixT2Wheda7RHjMIS5nF2SBvod6fLbtsyWK/myydxFI+3YiDEWlV2afMd/oe3ehIneMGwfUIkuacfR4SrcpYBa1MTcfWnnOXmnxndL31xuSsv0JeM/H7l7YALts/i9wIDAQAB;,Not found
homefocus.ie,No response,v=spf1 ip4:178.159.9.185 include:spf.protection.outlook.com ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA459/0vooD86qbGolQIuCHn2Tjj0KdymvJCDugChuCkdR5G+YgmNl6bMBdv3OzAXXBfVoMohZV96CkPLGrGqkrHBEC1v/SgcReYDXNafxXl8yoBxSuAyq1KQ7MAL+20gb2jGkTuaDtRjVc8dpFzN8cslohlV2KDEW159RmOMx6u7eaikde5/oQI9F6uP9UwyEK r/nW/ExXKm/fuiIxjWb5iLzf6tksFd40KoLh6DNojDr5xiS1Xg+0ntKHNpFZdDO9crveBxeuoqxg9tbFghQ9xEk4FmGRiwWAWeLPy7LFFTK5nQt765px51M31e2DLrPM/dyhksBQylbpd8O2dD0mQIDAQAB;,v=DMARC1; p=none
visualartists.ie,Live (HTTP),v=spf1 ip4:83.138.8.106 include:mailchimp.com include:spf.mtasv.net include:u3300229.wl230.sendgrid.net ~all, v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA2g7rsjG+YWyqEO7sT9sonCrO1oOthlA2ukvvVxLBIXfhY4drk3qXuvmNjxSxFzIC0tvLu7ONomy2jCEAaJ3r/yDy3doGgW2sWUgQzdkIuda0DXpur8vuh3HdpiJFM66Hz1hX5y5hss/qdnTfseV0Cv6LBPvSnBbTLmBHGFCYmGyVdwVnGl18ZTrAzigGXtecL   aQKvVkjJ92PSCv8XuDlKo2PNHbYOS4syavdr9adRxQ1+BO4e6+aJVbTbOExEdVwe6AF+v0tCU6s2i0DjN4QgwDvM/1ASuJYWcg8OG1a0jBpsO9iqLqEhYwDDznkpwFGfLuC4v8kO8uODtksDGHmgQIDAQAB; ,v=DMARC1; p=none;
smartsimple.ie,Live (HTTPS),Not found,ie-2051375021.eu-west-1.elb.amazonaws.com.,ie-2051375021.eu-west-1.elb.amazonaws.com.
hirehere.ie,Live (HTTP),v=spf1 a include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=none;
cork-guide.ie,Live (HTTP),v=spf1 ip4:149.255.58.166 include:relay.thundermail.uk ip4:149.255.58.1 ip4:185.199.220.84 ip4:77.72.0.110 a mx include:relay.k.io ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAptJ8jlpItXIfvVyZ2mldIVIqhrsmJvhOkV+aSLgt7oxLFoNStVacqzUFLJDrl6JG9YOW63yfzKWXBblUZnWO3NOFGf84EcsxFtznFmou0v22C/+739Ry/tBCxElajqseJyZLM0Qm7xYM8f6R9KGEaVJWi7D3MlzdFDTy0pox02lfxf2kRdNRIk+hiW0mdlnk4 fPmLCNKEEchWlqzIWxKbTWgBmJm2Dv23COvRrKSHzXkOHhaEzQ+KKdL/+MI9hIwD97fkPeQC716O5GetKoKjPjuMKaEW7nTXPMWS+rD5mrsVJ1v7uk07P3gSQWQ6zAjk2UAtMwcG5NEV8O3ynK4cQIDAQAB;,Not found
westmeathexaminer.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=none;
thestylefairy.ie,Live (HTTP),Not found,Not found,Not found
thehappypear.ie,Live (HTTP),v=spf1 include:_spf.google.com include:mailgun.org include:25617670.spf05.hubspotemail.net ~all,Not found,v=DMARC1; p=none
clubi.ie,No response,Not found,Not found,Not found
theboardroom.ie,Live (HTTP),v=spf1 include:spf0101.titan.email ~all,Not found,Not found
gerrymcguires.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:gerrymcguires.ie.spf.auto.dnssmarthost.net -all,Not found,v=DMARC1; p=none; aspf=r; adkim=r;
moli.ie,Live (HTTP),v=spf1 a include:_spf.google.com ~all,Not found,v=DMARC1; p=none; rua=mailto:dmarc@molimuseum.uriports.com; ruf=mailto:dmarc@molimuseum.uriports.com; fo=1:d:s
lovin.ie,Live (HTTP),Not found,Not found,Not found
mckeeversports.ie,Live (HTTP),Not found,Not found,v=DMARC1; p=none
ryanjewellers.ie,Live (HTTP),v=spf1 +a +mx +ip4:91.210.232.165 include:spf.webhostingireland.ie ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAzsWh5Mc8p+ni/6jJhCJ4XgBs4FKBw+D9mxv1v9X3QZ80ogoGFiLqwT8v+8h+YpVYxtd/5GD0XOZX26djPBWsCFc7k8bEDpcIyT++mtKXuauJ/+NScOsM/m56UlxgaxUcBtVbDxB+yhmAbDdoijm26fkfF1FcIlRJMWaAL7RIbIv2Mr6aIr5lg0qTH5Ysm/sYk 0Lh8vzN2HavqL6YtEqdPn9JPei+6+kdvuTtjmH4Nc1pPMoJG5iyBs+97o2jSdBOodZmen0njEDfjGwpInE3Wef/T18NG1jbfDgw7u79bRlzmTfF4V1KHcIg1XV7U+C/c2wMhtNhAp9D4aovF7nI2wIDAQAB;,Not found
allianz.ie,Live (HTTP),v=spf1 mx include:spf.allianz.com ip4:168.114.112.22 ip4:168.114.112.23 ip4:54.229.2.165 ip4:208.73.7.175 include:_spf.salesforce.com include:_spf-dc33.sapsf.eu -all,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:Rua-allianz@allianz.com; ruf=mailto:Ruf-allianz@allianz.com
houzz.ie,Live (HTTP),Not found,houzz.map.fastly.net.,_dmarc.houzz.com.v=DMARC1;p=reject;pct=100;rua=mailto:dmarc@houzz.com
aig.ie,Live (HTTP),v=spf1 include:%{d}.ac.spf-protect.agari.com exists:%{i}._i.%{d}._d.espf.agari.com -all,Not found,_dmarc.2a.e1.01.0f.dns.agari.com.v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:aig@rua.agari.com; ruf=mailto:aig@ruf.agari.com
stenaline.ie,Live (HTTP),v=spf1 -all,Not found,Not found
aerlingus.ie,Live (HTTPS),Not found,Not found,Not found
cuttherope.ie,No response,Not found,Not found,Not found
rackets.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA6kBLK99g4nA1Z1qEpsusE0C15Wyu1Xw/fAEEiey8bjZSNNmd/SszCZ3NxqQ98tbW7jv9IFtdZIsPJrNYyhVotjrnpMJZKjB4hSZaw4HrHt32DHDUrHREYwZw/+aO2fhdlHR/JzrGX0YIMRWu9q0D/lnIIWavbvde6ExkT7tGds6zOSD+LlxTLQmdKQTlvgSKl WDrL8iFd29MLL4EMNGWMY8TUghxfZpFtVYHWT/nPiz7fF7qvwegH+V/OKsz7G50/TTm3/hOmee8aVqF62BPgU3dHwWmT6KrBYdRiS7T6iAL+V85setI1V8ScHmyNIJONQPyXQP/mz6g37+cyN/ozwIDAQAB;,Not found
bakerross.ie,Live (HTTP),v=spf1 mx ip4:176.65.64.12/32 include:spf.protection.outlook.com -all,Not found,v=DMARC1;  p=quarantine; rua=mailto:03497a48463c4ac5a9520706e327c360@dmarc-reports.cloudflare.net
hanley.ie,Live (HTTP),v=spf1 ip4:185.145.13.0/24 include:spf.protection.outlook.com include:relay.mailchannels.net ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAzDap81PXCIWD03qjXcOIrAjlVyc2e6nidjtu4O/ttaKjRv80ATYXpoMFo/8vIYLE3jqs2lbZDnqKd0fXFW69wy/e9ghCbYlOUcDhzQGhIw3UdXrn9GepWjz6mwC4LGTGDAxHhptnru 1aXLudLASjr2YI/5uxPqJT3n5XxrXVKfFK9sAq/HfFnJAjuVZVZppJLGfN/kEGDCOg47dwoAVVqpJbWQBG7icp9TIcWlv8sDDbB4PbaDIN1PibbEsDMFxSw12GV7rlxyuy7fA5tr/4d8LDOakZEa7VAXLTJ9mGww/rPDB8d8oi/V2MdmJTgor5YAPXN9g4il0ikViI6c IPhwIDAQAB;,v=DMARC1; p=none; rua=mailto:dmarc_rua@hanley.ie; ruf=mailto:dmarc_ruf@hanley.ie; pct=100
iradio.ie,Live (HTTP),v=spf1 include:_u.iradio.ie._spf.smart.ondmarc.com ~all,Not found,_dmarc.iradio.ie._dmarc.smart.ondmarc.com.v=DMARC1; p=reject; pct=100; sp=reject; rua=mailto:5352a03e@inbox.eu.redsift.cloud; ruf=mailto:5352a03e@inbox.eu.redsift.cloud; adkim=r; aspf=r; fo=1; rf=afrf; ri=3600
bordgaisenergy.ie,Live (HTTP),v=spf1 include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email -all,Not found,v=DMARC1; p=reject; rua=mailto:dmarc_agg@vali.email; ruf=mailto:NDkxMTI=@ruf.vali.email; fo=1; ri=3600
