Domain,Website Status,SPF,DKIM,DMARC
helsinn.com,No response,Not found,Not found,v=DMARC1; p=none; rua=mailto:dmarc-aggregate@helsinn.com; ruf=mailto:dmarc-forensic@helsinn.com; fo=1; pct=50; adkim=s; aspf=s
eirgen.com,Live (HTTP),v=spf1 include:edgepilot.com ~all,Not found,Not found
campion.com,No response,Not found,Not found,v=DMARC1; p=none;
frsnetwork.com,No response,v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
gheel.ie,No response,v=spf1 ip4:66.206.3.250 ip4:79.170.40.97 include:spf.protection.outlook.com ~all,Not found,v=DMARC1; p=none; rua=mailto:org_c0354836495f2@reports.verifydmarc.com;
tif.ie,No response,Not found,Not found,Not found
henryjlyons.com,No response,v=spf1 include:_spf.google.com include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarc@hjlyons.com; ruf=mailto:dmarc@hjlyons.com; fo=1
sumitrustgas.com,Live (HTTP),v=spf1 include:spf-005bc801.pphosted.com ip4:54.229.2.165 ip4:52.30.130.201 -all,Not found,v=DMARC1; p=quarantine; rua=mailto:postmaster@sumitrustgas.com
tii.ie,No response,Not found,Not found,v=DMARC1; p=none; rua=mailto:qz5gx8qe@ag.eu.dmarcian.com; ruf=mailto:qz5gx8qe@fr.eu.dmarcian.com;
hayfieldmanor.ie,Live (HTTPS),v=spf1 include:oracleindustry.com include:netaffinity.net include:spf.protection.outlook.com include:spf.mandrillapp.com IP4:212.227.20.69 IP4:159.134.194.146 IP4:87.198.174.211 -all,Not found,v=DMARC1; p=none; fo=1; rua=mailto:rua+hayfieldmanor.ie@dmarc.barracudanetworks.com; ruf=mailto:ruf+hayfieldmanor.ie@dmarc.barracudanetworks.com
theconnacht.ie,No response,v=spf1 include:spf.protection.outlook.com include:_spf.bookassist.com -all,Not found,v=DMARC1; p=none
strandlimerick.ie,No response,v=spf1 include:spf.protection.outlook.com Include:_spf.salesforce.comt include:spf.mandrillapp.com -all,Not found,v=DMARC1; p=quarantine; pct=100; fo=1; rua=mailto:dmarc@strandlimerick.ie; ruf=mailto:dmarc@strandlimerick.ie
powerscourthotel.com,No response,v=spf1 include:netaffinity.net include:marriott.com Include _spf.salesforce.com include:spf.protection.outlook.com include:spf.premiersoftware.co.uk include:spf.mandrillapp.com  ip4:162.130.0.0/16 ip4:185.122.134.242 ip4:213.70.228.0/24 -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc@powerscourthotel.com
rdj.ie,No response,Not found,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarc@b8e4prdk.uriports.com; ruf=mailto:dmarc@b8e4prdk.uriports.com; fo=1:d:s
burnside.ie,Live (HTTPS),v=spf1 a:webmail.burnside.ie ip4:86.43.103.206 ip4:31.217.247.30 include:spf.ess.de.barracudanetworks.com a:cleanmail1.deycom.com -all,Not found,v=dmarc1 p=none
pemnet.com,No response,Not found,Not found,v=DMARC1; p=none; rua=mailto:dcdaab6c62ea556@rep.dmarcanalyzer.com; ruf=mailto:dcdaab6c62ea556@for.dmarcanalyzer.com; fo=1;
gallaghersbakery.ie,No response,v=spf1 include:eu._netblocks.mimecast.com ~all,Not found,v=DMARC1; p=none; rua=mailto:admin@gallaghersbakery.ie; ruf=mailto:admin@gallaghersbakery.ie; fo=1;
mdfosb.com,No response,Not found,Not found,v=DMARC1;p=reject;sp=reject;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
silverhillduck.com,No response,v=spf1 +a +mx include:relay.mailchannels.net include:spf.protection.outlook.com include:_spf.silverhillduck_com._d.easydmarc.pro -all,Not found,v=DMARC1; p=none; rua=mailto:admin@silverhillduck.com,mailto:3aa244375d@rua.easydmarc.eu; ruf=mailto:3aa244375d@ruf.easydmarc.eu; fo=1;
ohshima.ie,No response,Not found,Not found,Not found
mergon.com,No response,v=spf1 include:spf.protection.outlook.com include:sendgrid.net include:emaileuc.freshservice.com include:fdspfus.freshemail.io include:spf.emailsignatures365.com -all,Not found,Not found
ferrycarrighotel.ie,No response,v=spf1 a include:netaffinity.net include:spf.protection.outlook.com include:spf.mtasv.net ip4:89.101.237.178 ip4:46.245.209.97 ip4:78.153.203.202 ip4:81.17.250.62 -all,Not found,Not found
glanagua.ie,No response,v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
walk.ie,No response,v=spf1 +ip4:185.43.232.7 +include:spf.protection.outlook.com +include:authsmtp.com -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA2Qj3gPTcJkO0cEskWVJ4VpXtbrU6xdPucaVu0fOi3f4WlFtUxcji3pDnJbPlAvyRMw7ovYqM0Grj9xNhYGhMOipVwBUemKkaf2RKrwoEVRq+mKjl+QppaM3Y0+AIkkOvWy/WnZMeZ2jqeYsmEKOtfpxOvguA3fvpXb/1ejGr7rerxmp1Zx1McIS/xPw7 KkrmUn55QIEXzaUEk4EDY54IqjDR1qn7BF5lntzO2tN62nzdP/p4bcWX0Y6Y3Rx0DbQVEtAl0YtQh2vkwBteQ2dGhgAmfv5o5u1n7Medl0v9jazFma0PzZiyo6b3PEHeGGz4XlcW6tXwuefZNoBxTNSNmwIDAQAB;,Not found
ucd.ie,Live (HTTP),v=spf1 ip4:137.43.231.0/24 ip4:137.43.91.0/24 ip4:193.1.174.0/23 ip4:216.17.121.20 include:_spf.google.com ip4:143.55.236.196/31 ~all,Not found,v=DMARC1; p=none; rua=mailto:ucd.dmarcreport@ucd.ie
mslengineering.ie,Live (HTTP),v=spf1 a include:spf.protection.outlook.com ~all,Not found,v=DMARC1; p=quarantine; fo=1; rua=mailto:dmarc@mslengineering.ie; ruf=mailto:dmarc@mslengineering.ie
bwg.ie,Live (HTTP),v=spf1 mx a ip4:185.36.185.49 ip4:89.204.240.170 ip4:198.160.61.253 ip4:74.205.73.77 include:spf.protection.outlook.com include:spf.mandrillapp.com include:spf-a.authsmtp.com include:eu-west-1.amazonses.com include:spf.odmad.quest-on-demand.com include:spf.eu.odmad.quest-on-demand.com -all,Not found,Not found
johnstownestate.com,No response,Not found,Not found,Not found
bancrete.com,No response,v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
secureall.ie,Live (HTTP),v=spf1 ip4:185.43.232.10 include:spf.webhostingireland.ie ip4:81.17.241.230 +mx +a ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAxwQ2+gLxkBFIYT2AxsVPNDnU+graG4olBrLQC6uSDVXPO27WFyt5jWhQFiiVeNPIqxxqamB2DWfRPB6/B1IVhuBDAZhWYtQDS49A+7w/e0TdY2AML2VpLWrgtMtDAT8qnGpl4cLUisRUV9AbPDKvZjF5hK/OA8Pz37pzsnzmJjM7FpUpXFSKZMnh0iIyAzZf0 /2zxRhP3BI9tdlBlfmnhCS0ss4Yy0zU/qBhADwa0cvwvX1pA6Xi/VkQrazsrsZ0FCFfA04+2eKBx/IXO+vTp8c4/1q3KG6keM+hJADGLkc12ZDDwLuTuA1/5bsQHMoatOKoDVyINiG44LJkbId9lwIDAQAB;,v=DMARC1; p=none;
ltts.ie,Live (HTTP),v=spf1 mx include:_spf.lufthansa.com ~all,Not found,v=DMARC1; p=quarantine; fo=1; ri=3600; rua=mailto:lufthansa@rua.agari.com
westwood.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:spf.trpcem.com include:spf-eu.emailsignatures365.com  -all,Not found,v=DMARC1; p=none; rua=mailto:support@wysdom.ie;
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
beauchamps.ie,No response,v=spf1 include:eu._netblocks.mimecast.com include:spf.eu.signature365.net include:spf.zohomail360.eu include:_spf.psm.knowbe4.com ip4:5.61.115.64/28 ip4:212.84.45.11 -all,Not found,v=DMARC1;p=reject;sp=reject;pct=100;rua=mailto:cc789e6eee@rua.easydmarc.eu;ruf=mailto:cc789e6eee@ruf.easydmarc.eu;ri=86400;fo=1;
theauthenticfoodco.com,No response,Not found,Not found,Not found
schivomedical.com,Live (HTTP),v=spf1 mx include:spf.hornetsecurity.com include:spf.protection.outlook.com include:6270932.spf10.hubspotemail.net ip4:209.17.115.40 ip4:209.17.115.41 ip4:209.17.115.42 ip4:209.17.115.43 ip4:209.17.115.44 ip4:209.17.115.45 ip4:209.17.115.46 a:web1.iseek.h ost ip4:78.153.205.192/27 ip4:51.159.88.251 -all,Not found,v=DMARC1; p=none; sp=none; rua=mailto:re+5fc930dc0f52@inbound.dmarcdigests.com; pct=100
schivomedical.com,Live (HTTP),v=spf1 mx include:spf.hornetsecurity.com include:spf.protection.outlook.com include:6270932.spf10.hubspotemail.net ip4:209.17.115.40 ip4:209.17.115.41 ip4:209.17.115.42 ip4:209.17.115.43 ip4:209.17.115.44 ip4:209.17.115.45 ip4:209.17.115.46 a:web1.iseek.h ost ip4:78.153.205.192/27 ip4:51.159.88.251 -all,Not found,v=DMARC1; p=none; sp=none; rua=mailto:re+5fc930dc0f52@inbound.dmarcdigests.com; pct=100
openjawtech.com,Live (HTTP),v=spf1 include:spf1.openjawtech.com include:spf2.openjawtech.com include:_spf.dotplex.com ~all,Not found,Not found
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
cantorfitzgerald.ie,Live (HTTP),v=spf1 a:spf-0017d602.pphosted.com a:_spf.bluematrix.com include:spf.protection.outlook.com ~all,Not found,v=DMARC1;p=none;rua=mailto:dff3671eea@rua.easydmarc.us;ruf=mailto:dff3671eea@ruf.easydmarc.us;fo=1;
abbvie.ie,Live (HTTPS),v=spf1 include:_u.abbvie.ie._spf.smart.ondmarc.com -all,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:4a915a0c@inbox.ondmarc.com,mailto:abbvie@rua.dmp.cisco.com; ruf=mailto:4a915a0c@inbox.ondmarc.com,mailto:abbvie@ruf.dmp.cisco.com
burnside-eurocyl.com,Live (HTTPS),v=spf1 a:mail.burnside-eurocyl.com include:spf.relay.blacknight.com ~all,Not found,Not found
danone.com,Live (HTTP),Not found,Not found,v=DMARC1; p=quarantine; sp=reject; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
kilkennyshop.com,Live (HTTP),V=SPF1 A INCLUDE:SPF.MANDRILLAPP.COM include:amazonses.com ?ALL,Not found,v=DMARC1;  p=none; rua=mailto:53ce1e28f1eb4e41b9d75c4162b1b49b@dmarc-reports.cloudflare.net
msd.ie,Live (HTTP),v=spf1 include:spf1.merck.com -all,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:merck@rua.agari.com; ruf=mailto:merck@ruf.agari.com
cregg.ie,Live (HTTP),v=spf1 ip4:209.124.66.26 include:spf.a2hosting.com ip4:91.210.235.23 include:spf.webhostingireland.ie include:spamtitan.tierneys.ie include:spf.protection.outlook.com include:_spf.bullhornmail.com ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA3CfkmO6jNyLzOef1hYJY3+yWI/XkrhFG5w8zt1GV2rlWrFKf+lZB1gfiIcJ5iZlN7Z12gr7POl+57GnVr09BZDSFRS10aD6ab6bRgO50d4clwOirlci5vdntYBbhFPbsXOh6j+RMpuN6O5oY+XzJEW1Dkg7C0TYGSRSGI15/yfQAEy/bXKu/NCGczAWQ0hz3P EGJsr0vT3SmLRaB6SJawHG4WPkK4S422uChOxljikmuOJ2+kUPuQX1Vs06riZUpDv2ENQHyl9qKoTWlXiq4U5ptVWZYFAjUhQxdoN50ertrjMY/9nX5GM26RXQfQoirBov4D+yNipYkEYIEoXjO4QIDAQAB;,v=DMARC1; p=none;
publicjobs.ie,Live (HTTPS),v=spf1 ip4:137.191.244.231 ip4:137.191.229.38 ip4:137.191.229.42 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarcalerts@publicjobs.ie;
arachas.ie,No response,Not found,Not found,v=DMARC1; p=none; adkim=s; aspf=s; fo=1; rua=mailto:dmarcreports@arachas.ie
chill.ie,Live (HTTP),Not found,Not found,v=DMARC1; p=quarantine; sp= quarantine; fo=1; rua=mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_agg@vali.email; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
trumphotelcollection.com,Live (HTTP),v=spf1 ip4:69.25.15.0/24 ip4:63.251.151.0/24 ip4:24.120.62.250 include:_spf.google.com mx mx:mx1.cdcservices.com mx:mx2.cdcservices.com mx:mx3.cdcservices.com mx:mx5.cdcservices.com mx:mx6.cdcservices.com a:aceradon.com ~all,Not found,Not found
cartonhouse.com,Live (HTTPS),v=spf1 include:spf.protection.outlook.com -all.,Not found,Not found
wine.ie,Live (HTTP),v=spf1 include:_u.wine.ie._spf.smart.ondmarc.com ~all,Not found,v=DMARC1; p=reject; pct=100; sp=none; rua=mailto:c2276c5a@inbox.ondmarc.com; ruf=mailto:c2276c5a@inbox.ondmarc.com; adkim=r; aspf=r; fo=1; rf=afrf; ri=3600
actavo.com,Live (HTTP),Not found,Not found,v=DMARC1; p=reject; sp=reject; pct=100; fo=1; rua=mailto:dmarc_rua@actavo.com; ruf=mailto:dmarc_ruf@actavo.com
coffeygroup.com,Live (HTTP),Not found,Not found,v=DMARC1; p=none; rua=mailto:dmarc-reports@coffeygroup.com; ruf=mailto:dmarc-failures@coffeygroup.com; pct=100
rbk.ie,Live (HTTP),v=spf1 include:spf.messagelabs.com -all,Not found,v=DMARC1; p=quarantine; rua=mailto:report-dmarc@rbk.ie; ruf=mailto:forensics-dmarc@rbk.ie; fo=1:s; pct=20; aspf=s
cisco.com,Live (HTTPS),v=spf1 redirect=spfa._spf.cisco.com,Not found,v=DMARC1; p=reject; pct=100; sp=reject; fo=1; ri=3600; rua=mailto:ynldvgsr@ag.dmarcian.com; ruf=mailto:ynldvgsr@fr.dmarcian.com;
cairnhomes.com,Live (HTTP),v=spf1 include:spf.protection.outlook.com a:dispatch-eu.ppe-hosted.com include:spf.mandrillapp.com include:_spf.qualtrics.com mx include:spf.emailsignatures365.com include:spf-inm.eqs-service.com include:_spf.psm.knowbe4.com ~all,Not found,cairnhomes.com.dmarc.sdmarc.net.v=DMARC1; p=quarantine; pct=100; rua=mailto:a.8hyzr404@sdmarc.net,mailto:5b0b635eea3041f096e546fd18c6e1f8@dmarc-reports.cloudflare.net
willsbros.com,Live (HTTP),v=spf1 mx ip4:77.72.0.126 include:spf.protection.outlook.com include:spf-eu.mailssig.com ip4:52.138.167.182 -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAwYDyrQrxcoYoLGnatxCz1dTpIA9jqXmX5cib0Mq1+Y570QN3E8tgAZb5e8Si7JzTmFPEIsOxATn9IAq+ikqwYyBdtD6Z2swDcTC8eiRhmWJxbUWjUF0DjW2NrBenbvdDmxg6D8d65cKL7N1lnWWCdUNVhGxkAZZB9LYPevtWqW0Pf1HJ9IYevfdZNQa/QecyN esOeia9E1JNIuFBPOHCviEHftWX2g9fYKnZy+EotEPcaTyc/vJ6ec6q2QNb8JF8e59nUcdtuh1FhRgVGDe4grodKk7J16Ml0+YdOxSzF5WLi8jdeX/XyBJDYGRTkItShsJWSKa9ZXoeBCSDVULPWwIDAQAB;,v=DMARC1; p=reject; pct=100; rua=mailto:noreplay@willsbros.com; ruf=mailto:noreplay@willsbros.com; sp=quarantine; fo=1;
savills.ie,Live (HTTP),v=spf1 include:eu._netblocks.mimecast.com ip4:5.61.115.0/24 include:spf2.savills.ie -all,Not found,Not found
bulmers.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:_spf.createsend.com -all,Not found,v=DMARC1; p=none; pct=100; rua=mailto:dmarc@candcgroup.com; ruf=mailto:dmarc@candcgroup.com
mtm-engineering.com,Live (HTTP),v=spf1 ip4:157.90.106.253 ip4:144.76.136.218 +a +mx +ip4:88.99.195.46 +ip4:88.99.97.74 +ip4:148.251.122.205 +include:spf.protection.outlook.com +a:dispatch-eu.ppe-hosted.com include:spf-uk.emailsignatures365.com -all,Not found,Not found
ibec.ie,Live (HTTP),v=spf1 include:spf.mailanyone.net include:spf.protection.outlook.com include:_spf.eu.messagegears.net -all,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarc_rua@ibec.ie; ruf=mailto:dmarc_ruf@ibec.ie; fo=1
ocsc.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:spf.mtaroutes.com include:mailgun.org ip4:144.2.243.130 ip4:185.212.156.66 ip4:83.70.133.69 ip4:83.70.179.250 ~all,Not found,v=DMARC1; p=none; pct=100; fo=1; ri=3600; ruf=mailto:itsoftware@ocsc.ie;
randridge.com,Live (HTTPS),v=spf1 a:chi-web-01.simprocloud.com include:spf.protection.outlook.com ~all,Not found,Not found
boylesports.com,Live (HTTP),v=spf1 ip4:68.219.123.166 ip4:192.254.125.237 ip4:185.50.100.5 include:spf.protection.outlook.com include:mail.zendesk.com -all,www.boylesports.com.cdn.cloudflare.net.,www.boylesports.com.cdn.cloudflare.net.
dppireland.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email;
galwaycity.ie,Live (HTTP),v=spf1 include:spf.mailjet.com a mx ptr ip4:137.191.242.66 ip4:137.191.242.71 include:spf.topsec.com include:spf.protection.outlook.com -all,Not found,v=DMARC1;p=reject;sp=reject;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
defence.ie,Live (HTTP),v=spf1 mx ip4:137.191.229.119 a:mx.defence.ie include:spfext.itservices.gov.ie ~all,Not found,v=DMARC1; p=none; pct=100; rua=mailto:dmarc-rua@defence.ie
kilkennycoco.ie,Live (HTTP),v=spf1 a mx include:spf.protection.outlook.com include:spf.topsec.com ip4:137.191.231.114 ip4:78.153.223.162 -all,Not found,v=DMARC1;p=reject;sp=reject;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
irlgov.ie,Live (HTTP),v=spf1 -all,v=spf1 -all,v=spf1 -all
wicklow.ie,Live (HTTP),v=spf1 -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc@paradyn.ie;
countrycrest.ie,Live (HTTP),v=spf1 ip4:35.214.135.201 include:spf.protection.outlook.com include:spf.emailsignatures365.com -all,Not found,v=DMARC1; p=none; rua=mailto:rua@dmarc.brevo.com
monaghanmushrooms.com,No response,Not found,Not found,Not found
monart.ie,Live (HTTP),v=spf1 a include:spf.protection.outlook.com include:guestline.net include:roomlynx.net include:netaffinity.net include:spf.premiersoftware.co.uk -all,Not found,Not found
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
hse.ie,Live (HTTPS),v=spf1 include:spf.topsec.com include:spf.protection.outlook.com include:spf1.hse.ie include:spf2.hse.ie -all,Not found,v=DMARC1;p=reject;sp=none;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
bridgehousehoteltullamore.ie,Live (HTTPS),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
sheraton.com,Live (HTTPS),v=spf1 include:spf.marriott.com include:spf.protection.outlook.com ip4:65.221.12.128 ip4:65.221.12.148 ip4:50.31.38.19 ip4:167.89.18.211 -all,Not found,v=DMARC1; p=reject; pct=100; rua=mailto:ts2wfbhi@ag.dmarcian.com; ruf=mailto:ts2wfbhi@fr.dmarcian.com;
ardmac.com,Live (HTTP),v=spf1 mx a ip4:77.75.96.170 ip4:150.70.226.152 include:spf.protection.outlook.com include:in.mx.trendmicro.eu include:spf.hes.trendmicro.com include:servers.mcsv.net ~all,Not found,v=DMARC1; p=none;
sapgroup.com,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
dublincity.ie,Live (HTTP),v=spf1 ip4:82.33.221.20 ip4:45.131.138.189 ip4:45.145.101.156 ip4:81.201.137.72 ip4:81.201.137.73 ip4:83.96.163.115 ip4:50.31.34.243 ip4:91.210.232.41 ip4:137.191.238.49 ip4:195.201.92.56 ip4:213.143.154.166 ip4:10.160.17.73 ip4:137.191.238.51 ip4:91.210. 235.90 ip4:10.50.19.10 ip4:168.245.21.201 ip4:137.191.238.57 ip4:10.161.17.73 ip4:212.84.45.19 ip4:34.247.140.180 ip4:18.202.83.210 include:spf.topsec.com include:spf.blacknight.ie include:spf.constantcontact.com Include:spf.protection.outlook.com  includ e:mail.zendesk.com -all,Not found,v=DMARC1;p=reject;sp=reject;adkim=s;aspf=s;rua=mailto:211a5a2e44@rua.easydmarc.eu;ruf=mailto:211a5a2e44@ruf.easydmarc.eu;fo=1
bestdrive.ie,Live (HTTP),v=spf1 include:spf.contiwan.com ip4:213.52.128.122 -all,Not found,v=DMARC1;p=none;rua=mailto:dmarc@conti.de;
gyproc.ie,Live (HTTP),v=spf1 a include:_spfout.mail.saint-gobain.com +a +ip4:91.216.241.2 +ip4:91.216.241.5 ~all,Not found,v=DMARC1;p=none;rua=mailto:dmarc.rua@saint-gobain.com;ruf=mailto:dmarc.ruf@saint-gobain.com
lirchocolates.com,Live (HTTP),v=spf1 include:eu._netblocks.mimecast.com include:spf.protection.outlook.com include:spf.messagelabs.com include:spf.newsletter.ie -all,Not found,v=DMARC1; p=reject; rua=mailto:3e104c6e42b6578@rep.dmarcanalyzer.com; ruf=mailto:3e104c6e42b6578@for.dmarcanalyzer.com; fo=1;
obelisk.com,Live (HTTP),v=spf1 ip4:75.2.70.75 ip4:99.83.190.102 ip4:213.122.9.69 include:spf.protection.outlook.com include:spf.exclaimer.net -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA2Sb89LKNq2wbPWTZYimo50WauqGPAz2pm/PHMsJ3l/LKBME8x82+7ckd8riYFzW3yYw25weStHRSK0RM7iw7pNL7yn8+pq1MBgmOMiJaLWM+r1HzXPCIQIQH1ast6/3twmQd6fgcikbileQylmW1zjgvELNOosbPU4f2ojMOzC2aSFvpLvJhRxuf23doL2ALS cXhz5/nAjj7/M7faFIbS8oSPkVeQKQ8MSus0fG0VcMydUzdBVIIXGcR+scFHajcHfVsrel1geEAaEaa51q/iRoKUChPvHPPh6gOxUmEjaqRooUXjq/9yfF7xuUIEseldYQ7QuNrosABIi//afbiRwIDAQAB;,v=DMARC1;p=quarantine;sp=quarantine;adkim=r;aspf=r;pct=100;fo=1;rf=afrf;ri=84600;rua=mailto:itmanager@obelisk.com;ruf=mailto:itmanager@obelisk.com
actavo.com,Live (HTTP),v=spf1 a mx include:spf.protection.outlook.com include:spf.constantcontact.com ip4:95.45.253.58 -all,Not found,v=DMARC1; p=reject; sp=reject; pct=100; fo=1; rua=mailto:dmarc_rua@actavo.com; ruf=mailto:dmarc_ruf@actavo.com
openet.com,Live (HTTP),v=spf1 ip4:193.43.244.133/28 ip4:69.150.27.64/26 ip4:202.91.135.67 ip4:202.91.135.133 exists:%{i}.spf.hc834-32.eu.iphmx.com include:spf.protection.outlook.com include:aspmx.pardot.com include:_spf.salesforce.com include:spf.blacknight.com -all,Not found,v=DMARC1; p=quarantine; fo=1; pct=0; ri=3600; rua=mailto:amdocs@rua.dmp.cisco.com; ruf=mailto:amdocs@ruf.dmp.cisco.com
corehr.com,Live (HTTP),Not found,Not found,v=DMARC1; p=quarantine; rua=mailto:coretechsupport@corehr.com; ruf=mailto:coretechsupport@corehr.com; pct=100; fo=1
forwardemphasis.ie,Live (HTTP),v=spf1 ip4:190.180.144.232 ip4:91.136.49.203 ip4:82.141.226.122 ip4:77.75.100.130 include:spf.protection.outlook.com include:kallidus-suite.com -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA0XlQfVOV8/FRQ7+VnD+FCp3OGDadlqupTwS4THyOY2aXCR5IaGBBz51vjAJHvpeVw8r5DJrd0Ke8LDWAAW95igrCPOeMU+IqUk3TlVZmXYGPunvDAVz7qp1ICUp7YMY8WdS7/mfKOLnF5yAUum9fEHHB5LetPbRUCTG7WS4+7W8pFUOsU2Gjj53dzfnFcwJye pzLbFLOJcL41LdAEmYoq4N50rrQgBPmdDrPUDyLHRuCqE5zjI97AFcnKJmHXIBy2kFELFtrDzzw1Y5HKKKiuEFDtFcfssgFrgCnAeyZerO/4DDo90COcEZbHgx4kV+HNX9pVwIe8r6QWu9cOoBBVwIDAQAB;,v=DMARC1; p=none; rua=mailto:dmarc@forwardemphasis.ie,mailto:4a4f05f8@mxtoolbox.dmarc-report.com; ruf=mailto:dmarc@forwardemphasis.ie,mailto:4a4f05f8@forensics.dmarc-report.com
glendimplex.com,Live (HTTP),Not found,Not found,v=DMARC1;p=none;sp=reject;adkim=r;aspf=r;rua=mailto:easy484081@easydmarc.com;ruf=mailto:italerts_relay@glendimplex.com;rf=afrf;fo=1
hidglobal.com,Live (HTTP),Not found,Not found,v=DMARC1; p=reject; rua=mailto:c617a603d59c866@rep.dmarcanalyzer.com; ruf=mailto:c617a603d59c866@for.dmarcanalyzer.com; pct=100; fo=1
healthcare21.eu,Live (HTTP),v=spf1 a mx ip4:212.146.221.211 ip4:31.121.55.138 ip4:82.141.200.50 ip4:162.13.97.110 ip4:194.116.128.11 ip4:86.47.123.42 include:spf.protection.outlook.com include:spf.sendinblue.com -all,Not found,v=dmarc1; p=none; sp=none; rua=mailto:dmarc@mailinblue.com!10m; ruf=mailto:dmarc@mailinblue.com!10m; rf=afrf; pct=100; ri=86400
