Domain,Website Status,SPF,DKIM,DMARC
platforms.ie,Live (HTTP),Not found,Not found,Not found
pcracewear.ie,Live (HTTP),v=spf1 +a +mx +ip4:185.43.232.223 ~all,Not found,v=DMARC1; p=none; rua=mailto:dmarc-reports@pcracewear.ie
ronspot.ie,Live (HTTP),v=spf1 include:_spf.google.com include:amazonses.com -all,Not found,v=DMARC1;p=reject;rua=mailto:dmarcreports@ronspot.ie
littleru.ie,Live (HTTP),v=spf1 include:relay.k.io  a  mx  ip4:77.72.2.18 ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAozOlw1yV7mJwK//tyD/hNNyik/xUx/w0An0dfAH0ndb7aje4NZqVSegPicOSnXZXA4c3FVR83wGDuiu6wSv12Jmug8zA40VskNUrA63klnfQRZ+3+sP6z0qigNmS9uQ+644uzd6gwu5n2iX+49xPBKJCNEwrwKiJNTVu2kEdg0mQ4dXb19eKrE8OXIK2dJZo+ TUS73ZPWjeoCS5C4yzBNb15ljoxVL+1gEuwhblFduS04fI1uaVDr1dAlSkbcVOJfGfYWRBfjFtWyyxZDUm3QBMzqnMSKgKLS93RxfDhVvqGf5u9K2Rx/KRui71q4owTlbHWEyUAxUmPTsTg5n/k4QIDAQAB;,v=DMARC1; p=none;
irts.ie,Live (HTTP),v=spf1 ip4:91.210.235.170 +mx +a ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAwc7eBMGriqIUIMS0f3po5XGXqxcORd76o0b2bQfBqCTruBGiE6ezwanaciK8NQIw8l6BBvnHBBsV37PHdyYza65fipmMQmgPksw1w0qqIpWPJYEfOFJbOsTLc6NEUAHCIX732gZPXa2hUws5Cd0YhA1dNw/rkNYwKW9+znsCQXYSjQgWWNO1tB+iMav3LesEC l9YdI3PvB2CGs170+G9uVVuuMshhk95+HQubq+K8GJ6pM7X+PkNfug2rAqQ5XvdUlWJyTNFtfDjSlbD8lVVw+2+hz5BPOOxTvv/iEfKb9nZL3b98ZgYncz9OVpzXhsIBF++/HGFc7CwNlkwYDl9jQIDAQAB;,Not found
masterlink.ie,No response,v=spf1 ip4:84.39.232.128/27 include:spf.protection.outlook.com ~all,Not found,v=DMARC1; p=none; rua=mailto:itsupport@masterlink.ie; ruf=mailto:itsupport@masterlink.ie; fo=1
alasans.ie,Live (HTTP),v=spf1 include:spf-zoner-zmail.zoner.com include:spf.programia.eu include:spf-zoner-cloudmail.zoner.com -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc-rua@mailkit.com;
allianceonline.ie,Live (HTTP),v=spf1 include:servers.mcsv.net include:sendgrid.net include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarc_agg@vali.email,mailto:0pgrcfzp@ag.dmarcian.eu; ruf=mailto:dmarc@alliancenational.co.uk
art4you.ie,Live (HTTP),Not found,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAvGeXovoPaz1+nTBivsgohCkDzkD2+rD+PMpFXZlKZYTymh5kM0mlIc6+FRxY2bJ+/F6JghW2CBiSuOwdabvpo2vUZI1dSrzqQwVbpwVcpwjCV5BC6XwJvOJ8nTt9tgb2T6ZE08qlGHqWEnKlx46L3YOTHT6NCvIMHhD47uffkKyO+Pv9HsBA22sq9wBGYM3K4 lepxHv3Ha9+WYKlq0p+wRWBkvKjkxxPQP8f/YBlhw/Mmo3TaXiNB19rlATCjW6xJHt4aNH9Lm/kH+oDa1edvU4jQFGvhO+H7MNBa+c546+vFUt0iK+T6f0v21mr2ruvDz5nMnZxcS32JkAWQoIjBQIDAQAB;,v=DMARC1; p=none; rua=mailto:rua@dmarc.brevo.com
autofactorswaterford.ie,Live (HTTP),v=spf1 +a +mx +ip4:91.210.235.195 include:spf.webhostingireland.ie ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA6RvtzJCs6eQ+hRI8XX7MMhAC3AuYdzYL2rclOklu8Zm8nSbbXzWw/fjPpGNbzLRNt3hq4kd1/kOGyANSzmXGvWkOqRHN1CJN1QA6G8YyUYj4JZ5jXLwOIer5DTs2q32FCamnnq9Wl8UGc9fjBYdHDUplDpz5IpPL87PSqc0FFsobS9825Olwrw11od+bQGFbV L2yTs4yn3nsdgYn/KFjnG2zxtzDCKIvBjQA22TvZaRezvWKF++e57nSHLbgb6j+us9kvDTbLjNRp3Ur8b8VqnfxAW904C0qJkEOm+6fmyoc7XxlLGhFDCsf/hYJu5kusQOUUcqSdoQ2uHk/vAyQ2QIDAQAB;,Not found
b2b.ie,Live (HTTP),v=spf1 mx a include:servers.ourmailsender.com include:spf.irishdomains.com a:mail.coinscloud.com include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=none; rua=mailto:rua@dmarc.brevo.com
banaby.ie,Live (HTTP),v=spf1 include:_spf.vshosting.cloud ~all,Not found,v=DMARC1;p=quarantine;pct=100;rua=mailto:dmarcreports@banaby.cz
beds4u.ie,Live (HTTP),v=spf1 include:_spf.mail.hostinger.com ~all,Not found,v=DMARC1; p=none
belecoboom.ie,Live (HTTP),v=spf1 +a +mx +ip4:91.210.235.186 include:spf.webhostingireland.ie ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA2eaLCZytZiMS8RDqNLUVGGZLMxwYhOd1biVUX6yd6rOwLaNHsQrvawsD4EoSA5xQI5PT2VgpeEbfflZjVRPVWr1FGRKdTMoXl8sP3mgWbmjn7Tx1ZalEdFCruyUQxuidZ8mPCCUeOUXhjJff46qAD2TlJcf4oXoH+5RmK+irKadBSH9fgux4lzTJEy5M0W4SC h8HJVdA6c62HvIFYnzgzspMrizkYDCLUITz5gT3I6FJ/JAlQbZtCWOhDYT3yeyr0ABKJkTc9HJS1ZfAlkejrr2pziwRhB5dr1OXMfFAFzUlMe5/HpGUbLQG12iNRinhBcyhZOJEhmyLtdW2JRoKeQIDAQAB;,Not found
booknest.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
breakaway.ie,Live (HTTP),v=spf1 include:de._netblocks.mimecast.com a:mail.clubtravel.ie a:mail-rs1.clubtravel.ie ip4:162.13.67.43 ip4:46.38.183.30 ip4:83.138.154.78 ip4:162.13.66.166 ip4:212.17.61.66 ip4:193.57.207.69 ip4:193.57.207.68 ip4:89.100.123.66 include:spf.protection.out look.com include:mailgun.org ~all,Not found,Not found
carbonmonoxide.ie,Live (HTTP),Not found,Not found,Not found
chronogolf.ie,Live (HTTP),v=spf1 -all,heritage=external-dns,external-dns/owner=default,external-dns/resource=gateway/gateways/sbx-chronogolf-com-gtw,v=DMARC1; p=reject; pct=100; fo=1; ri=3600; rua=mailto:7f22745d@inbox.ondmarc.com; ruf=mailto:7f22745d@inbox.ondmarc.com;
clanecommunity.ie,Live (HTTP),v=spf1 include:spf.reg365.net ~all,Not found,Not found
cusacklighting.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=none;v=DMARC1; p=none; rua=mailto:dmarcreports@cusacklighting.ie; ruf=mailto:dmarcreports@cusacklighting.ie; fo=1
digikey.ie,Live (HTTPS),v=spf1 mx -all,v=spf1 mx -allspf2.0/pra,mfrom mx -all,v=DMARC1; p=reject; sp=reject; rua=mailto:dmarc_agg@vali.email
drinksindustryireland.ie,Live (HTTP),Not found,Not found,Not found
duracelldirect.ie,Live (HTTPS),v=spf1 ip4:217.158.104.92 include:spf.protection.outlook.com -all,Not found,v=DMARC1;p=quarantine;rua=mailto:dmarc@duracelldirect.ie;ruf=mailto:dmarc@duracelldirect.ie
farrellandnephew.ie,Live (HTTPS),v=spf1 a ip4:78.153.209.16 include:spf.blacknight.com include:spf.protection.outlook.com -all,Not found,v=DMARC1; p=none;
fashionangel.ie,Live (HTTP),v=spf1 include:spf.titan.email ~all,Not found,Not found
fixando.ie,Live (HTTP),v=spf1 mx ip4:136.243.44.168 ip4:46.4.37.35 -all,Not found,Not found
flixbus.ie,Live (HTTP),Not found,Not found,Not found
gameforce.ie,Live (HTTP),v=spf1 +a +mx +ip4:91.210.232.25 include:spf.webhostingireland.ie ~allv=spf1 include:_spf.mlsend.com +a +mx +ip4:91.210.232.25 include:spf.webhostingireland.ie ~allv=spf1 include:_spf.mlsend.com +a +mx +ip4:91.210.232.25 include:amazonses.com ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAruurjTzf9YeQFhOTpB4KIVRS9+3zG2HPgJSEXe49ECe32bCl3WXq9oRqYSwHKBi3brEhHNyGFSggTKtnLcLeHYaHmPUkq0PHrniflN0uRGgWMG9uratRMIsmVkbdUV4eRQND5EDAZ+wc9o2eGyk4B/zeJp8EkfdNDFXCJasDWLEDwWYhxEB6UgVyT040fHsHs myRWI0SEgpYsQy/bkZvr2+RPizLNYKgo6MpBe3qnhupUxwG3z2JxQucXP+0mro6BSmogpM67663NB4gpArqja3UPyPX5Ii6WaLdFmGkZnQw3Gboz7rKH+IiTwTETdCYpb1q0ePdDjzWPUmIGtz6RQIDAQAB;,v=DMARC1
giga-tyres.ie,Live (HTTP),v=spf1 ip4:91.231.97.0/24 ip6:2001:67c:568::/58 ip4:188.210.237.75 ip4:194.88.249.0/24 ip4:81.181.13.175 mx -all,Not found,v=DMARC1; p=none; sp=none; adkim=s; aspf=s;ruf=mailto:dmarc-ruf@delti.com;rua=mailto:dmarc-rua@delti.com;
havenmortgages.ie,Live (HTTPS),v=spf1 include:havenmortgages.ie._nspf.vali.email include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email ~all,Not found,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email
highstreettv.ie,Live (HTTP),Not found,Not found,Not found
houseoftiles.ie,Live (HTTP),v=spf1 a include:spf.blacknight.ie include:spf.protection.outlook.com -all,Not found,Not found
interchem.ie,Live (HTTP),v=spf1 ip4:194.106.135.29 include:servers.mcsv.net include:spf.protection.outlook.com include:mailanyone.net include:r1.dotdigital-email.com ~all,Not found,Not found
irishbeauty.ie,Live (HTTP),v=spf1 mx ip4:81.201.130.88 ip4:81.201.130.107 include:spf.mandrillapp.com ~allv=spf1 include:spf.protection.outlook.com   v=spf1 include:eu._netblocks.mimecast.com -all,Not found,v=DMARC1; p=none
jobalert.ie,Live (HTTP),Not found,Not found,Not found
junglegym.ie,Live (HTTP),v=spf1 include:_spf.mx.cloudflare.net ~all,Not found,Not found
keanesfm.ie,Live (HTTPS),v=spf1 a mx include:_spf.mx.cloudflare.net -all,Not found,v=DMARC1; p=quarantine; rua=mailto:d72c71d3100e469a8d5bf9db844c8a77@dmarc-reports.cloudflare.net,mailto:77f622af2f6642e294aef416bccdd9f4@dmarc-reports.cloudflare.net;
kilmacudparish.ie,Live (HTTP),v=spf1 mx a include:spf.elive.net include:spf.blacknight.ie ~all,Not found,Not found
lancome.ie,Live (HTTP),v=spf1 a:production.emea.loreal.demandware.net -all,v=spf1 -all,v=DMARC1; p=reject; rua=mailto:tnoff9hr@ag.eu.dmarcadvisor.com;aspf=s;
ledlightsdublin.ie,Live (HTTP),v=spf1 include:spf.reg365.net ~all,Not found,Not found
milltowngolfclub.ie,Live (HTTP),v=spf1 include:spf.hornetsecurity.com include:brs-cm-cv.spf.clubview.co.uk include:spf.protection.outlook.com -all,Not found,Not found
nationalhomebrewclub.ie,Live (HTTPS),v=spf1 include:spf.mailjet.com mx a ip4:78.47.139.105 ip6:2a01:4f8:1c1c:7e82::1 include:_u.nationalhomebrewclub.ie._spf.smart.ondmarc.com ~all,v=DKIM1; c=relaxed/relaxed; t=s; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA5VwYePlVpspBCHgoFtLeWQHbWjQLsTdYVyLnsoevf4o5CWFcVJInz4i0UED38b3CW5shZLwkhyNNdaxzPerUs5nB78xpVdpVgksQp7kC8nSs3w396EoNMAmWeVDVMfAsTDWZ17b4AZggNUF3tB/JkpIQMRY81fjC6Nj9nmzKvommZf7P K34gBUMMlVElheL3+JKiHQRqE4PX0uiI9GIw3My/jtd8xs7VnTcKDMo0m05sSLPdqBHXXhIcKaCWp8Wz72mSlLwHEbWEDm3Oi7fASnITgLB5C9LBUcegZFrmvZgM0CWeswX9tHVdsLa71nDBM/w3+gye8up3EIDYIliU+wIDAQAB,v=DMARC1; p=quarantine; rua=mailto:re+tfb4dqhnls0@dmarc.postmarkapp.com; ruf=mailto:re+tfb4dqhnls0@dmarc.postmarkapp.com; fo=0:1:d:s; ri=3600
ntextil.ie,Live (HTTP),v=spf1 mx include:amazonses.com include:sendgrid.net include:_spf.salesforce.com ~all,Not found,v=DMARC1; p=quarantine; rua=mailto:91b46f8d12244cd381010508af16eeaa@dmarc-reports.cloudflare.net,mailto:tech@ntextil.ie; ruf=mailto:tech@ntextil.ie; adkim=r; aspf=r; rf=afrf
passivehouseplus.ie,Live (HTTP),v=spf1 +a +mx +ip4:51.254.50.225 include:_spf.google.com ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA85A0Y49YFIVsEut9ENIDiGINxgIntD01LUL5iAGblaJwvGdQ/YK3EoExd7akh5EpdPP4jQns3nrHlYUGTh/4nsn0bmn2IHvB3Zxt1xsvqJmSwK/a6z4+1T/+eBFliHZwNKobGYam0YTYc9OoeB+OMw/8DtVGYRErtxZ7lpNm/1UELHkIJ9OhgrnXcOSQhoy0u  bKVYces99Y8ykvmQt2G01ezcoqgvQ2bsJTw5bKZtnuOl+0w6OUe2z2rueY5vS39wqDcqOYiGQ0OQJB4/xC5hCaXcdkL+qztq7LC8FOWoWhxWoPgSbzHVmnh5kzcW0ujHKb9H8spr3NZx4LlXdTntwIDAQAB;,v=DMARC1; p=none; sp=none; rf=afrf; pct=100; ri=86400
princeaugust.ie,Live (HTTPS),v=spf1 a include:spf.blacknight.ie  ~all,Not found,Not found
puretelecom.ie,Live (HTTP),v=spf1 ip4:193.95.142.39 ip4:212.2.166.65 ip4:193.120.142.75 ip4:213.246.102.47 include:spf.protection.outlook.com include:send.aweber.com include:_vccnets.8x8.com ip4:217.163.57.0/24 ip4:109.70.58.0/24 ip4:213.246.102.47 ip4:109.70.58.49 include:athena.h osts.co.uk include:hermes.hosts.co.uk ~all,Not found,v=DMARC1; p=none; rua=mailto:dmarc_agg@vali.email;
quooker.ie,Live (HTTP),v=spf1  a mx include:essprod0.templafy-ess.com include:_spf.paytsoftware.com include:_spf.salesforce.com ip4:20.61.145.119 ip4:13.49.121.115 ip6:2a05:d016:a03:3300::4 include:customers.clickdimensions.com ip4:3.124.201.156 include:spf.protection.outlook.c om ip4:167.89.61.143 ip4:185.136.64.128/27 ip4:185.136.65.128/27 -all,Not found,v=DMARC1; p=quarantine; rua=mailto:dmarc@quooker.ie; ruf=mailto:dmarc@quooker.ie; fo=1;
shopireland.ie,Live (HTTP),Not found,Not found,Not found
sneakin.ie,Live (HTTP),v=spf1 include:_mailcust.gandi.net include:sendgrid.net ~all,Not found,Not found
sportisgood.ie,Live (HTTP),v=spf1 include:_mailcust.gandi.net include:sendgrid.net ~all,Not found,Not found
thecorkscrew.ie,Live (HTTP),v=spf1 ip4:78.129.161.53 +a include:_spf.google.com include:_spf.createsend.com +mx +a:dx1280.dx3webs.com -all,Not found,v=DMARC1; p=none
topcleaners.ie,No response,v=spf1 +a +mx +ip4:35.214.41.47 include:topcleaners.ie.spf.auto.dnssmarthost.net ~all,topcleaners.ie.default.dkim.auto.dnssmarthost.net.default._domainkey_93b36349c67d27b1a2326ffbe4674963.dkim.dnssmarthost.net.v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEArUWr+kIICSWFpC2tm5fO7iLjd+GZug2bqHofP+BzIrVcyVXp5jsOnfAf30O8wrVUwQtKnEtxDhpylqBjMbSL1kOIuvdZOu3jyFpDPMIjWrZFykG40T8jwW0YmAOqRd9Iy9KDenXLpTzZYED7U6o6QqDWDIAjPCLzVmIuO+m7mEG2TvK8T/fQwZ3QOnMaT1YRm 20cGBZw2PNJRXZKH5C18PKwBXxUhFleVL4OXjKGuyDy9WvhfvUA+kQMWBFJDugKBshxrh+83BrOcJ92PJGmSjxcPNXt04PjdM1AR5SfsFFjPPw+fm5JKfmQxr7NZi8f6+EHlHdY9pn4YP0UUUIoNQIDAQAB;,v=DMARC1; p=none; aspf=r; adkim=r;
tractorspares.ie,Live (HTTPS),v=spf1 ip4:213.246.101.86 ~all,Not found,Not found
tyrecomp.ie,Live (HTTP),Not found,Not found,Not found
tyres-outlet.ie,Live (HTTP),v=spf1 ip4:91.231.97.0/24 ip6:2001:67c:568::/58 mx -all,Not found,Not found
ucbireland.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:spf.EU.exclaimer.net -all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAosXWaddjJlpH3nkRU8Lnv7BOlDihbLC9fv22a7O2s8cocGIRVz2DCTwGpf0Yo3gpwsGEj9305BSmX6ESgnOudAEuivk2xRIlFc/oUT7CBM1E2fRPoJdqH5z1c8yeSbPVFowiV+Sr+4s1YQMqRPYBDlJQwQwutdajXEQPndGYTQqnzBYow4SFLXdFoceFc9UTl,v=DMARC1; p=none; rua=mailto:65b96e686f9a7@ag.dmarcly.com; ruf=mailto:65b96e686f9a7@fo.dmarcly.com; sp=none;
wego.ie,Live (HTTP),Not found,Not found,Not found
woodbinebooks.ie,Live (HTTP),v=spf1 a include:spf0101.titan.email include:spf.blacknight.com ~all,Not found,v=DMARC1; p=none;
yescapa.ie,Live (HTTP),v=spf1 mx a include:sendgrid.net include:25978724.spf08.hubspotemail.net ~all,Not found,v=DMARC1;p=none;pct=100;adkim=s;aspf=s;sp=none;ruf=mailto:dmarc@yescapa.com;fo=1;rua=mailto:dmarc@yescapa.com!50m;ri=604800;
zaqq.ie,Live (HTTP),Not found,Not found,Not found
everythingbranded.ie,Live (HTTP),v=spf1 ip4:185.67.45.16 ip4:109.239.111.180 include:spf.greenlightcrm.com include:spf.protection.outlook.com include:eu.mailgun.org include:europe.o365.crossware.co.nz include:eu-sender.zohobooks.com ~all,Not found,v=DMARC1; p=none;
hempcompany.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
beo.ie,Live (HTTP),Not found,Not found,Not found
croi.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
kilkennyiphonerepairs.ie,Live (HTTP),v=spf1 include:servers.mcsv.net ?all,Not found,Not found
floristik24.ie,Live (HTTP),v=spf1 ip4:85.214.225.11 include:spf.crsend.com ~all,v=DKIM1; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAswyRz3pNkkys1wsRO2KXfNBIm9vG7VHFUxqMoO19ZZ7GGFWakc2dnhbBm5QwFAYMmuwTHnEQ0Y6aHUH1PmSudGzogGIwzfXkGki+aAw6ynYYg3ePgdtL579seFXaqUMyhkoUV3hCTpSEhHZD12dcWMIEm4/j6AkM0xgzbpDvlDd4hAOale7VPio/YrPmVpna37WY713H 5PA5MDi4UCiz/7Tuj7LB4z3FuokFP55AMEbuZ4rgapXPIlbflG4qmkI5GJgiPxVu2LdwpEE6bvqjqQwJ2tS6qWJEPW6bJLYpfAiRjV0JLDo6TTSy5qrcsjN0LVHgPog3cVBxgSEf9E8lwwIDAQAB;,v=DMARC1; p=reject; pct=100
sijolie.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com include:spf.graphedia.ie -all,Not found,Not found
anuna.ie,Live (HTTP),Not found,Not found,Not found
dairygold.ie,Live (HTTP),v=spf1 include:spf.mandrillapp.com include:de._netblocks.mimecast.com ip4:34.240.68.23 include:rp.oracleemaildelivery.com include:ap.rp.oracleemaildelivery.com include:eu.rp.oracleemaildelivery.com -all,Not found,v=DMARC1; p=reject; rua=mailto:697879d78a9a472@rep.dmarcanalyzer.com; ruf=mailto:697879d78a9a472@for.dmarcanalyzer.com; fo=1;
stevensjewellers.ie,Live (HTTP),Not found,Not found,Not found
closemotorfinance.ie,Live (HTTP),Not found,Not found,Not found
clickacourier.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
altruan.ie,Live (HTTP),v=spf1 include:_smtp.udag.de ~all,Not found,Not found
avis.ie,Live (HTTPS),v=spf1 include:spf.protection.outlook.com include:email.freshdesk.com include:spf.messagelabs.com a:mail.avis.de mx:avis.ie include:avis.de -all,Not found,v=DMARC1;p=none;pct=100;rua=mailto:it@avisbudget.ie
boconline.ie,Live (HTTPS),v=spf1 -all,Not found,parked.dmarc.linde.com.v=DMARC1;p=reject;pct=100;rua=mailto:xrdv15em@ag.eu.dmarcian.com;ruf=mailto:xrdv15em@fr.eu.dmarcian.com
calorgas.ie,Live (HTTP),v=spf1 ip4:91.92.29.98/27 ip4:213.228.253.0/25 ip4:83.166.174.128/25 include:spf.protection.outlook.com include:spf.mandrillapp.com include:_spf.eu.messagegears.net include:_spf.psm.knowbe4.com -all,Not found,v=DMARC1; p=reject; rua=mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com
cash-for-cars.ie,Live (HTTP),v=spf1 +a +mx +ip4:81.17.241.117 include:spfwebhostingireland.ie ~all,Not found,Not found
dps.ie,Live (HTTP),Not found,Not found,Not found
flagman.ie,Live (HTTP),v=spf1 a include:spf.blacknight.ie  ~all,Not found,Not found
fullofbeans.ie,Live (HTTP),v=spf1 +a +mx +ip4:91.210.235.161 +ip4:91.210.232.65 +ip4:192.124.249.154 +ip4:95.154.192.213 ~all,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAwR0grtnv18UJXZIGRcAhuH8s6C3BfB6pCzAQYWxeN2wvjMU46ADReqxRiUEIj53gXUqYVUwtg8C1H99RROeNQzguiRjeRRKmiZzw1crBp0NAaxyBwv6AQgw7Q8lY/pAFvazlAb+HjCgLGv6G8MKsShoigCWKpAgzselNXMSr/NQYjSaWI8Q9hghYLemi6ehmT NHlaLF4uahJErFqWQHX4qZvXkDf1aLyS0ZfEGkC837NLBofH4zVrMyD9Cyt4EdbbP8WJHyXEA+ep0UiKtWYIhzs/J9QuMMoWIS3dT1CCytet4lBX9rQHJCctaP0MydgTLkKUA9lxJEuzzXjrZzGDwIDAQAB;,Not found
healthmatters.ie,Live (HTTP),v=spf1 a mx include:emailsrvr.com include:_spf.elasticemail.com ~all,Not found,v=DMARC1; p=none;
healthybuzz.ie,Live (HTTP),Not found,v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAvjKIcyOChp+zSUFaa67GwbYzPCz0bE1YlisHtal+9lcYbFKJE/JhzbCMr3DBB+sOzri4qbAVxYhJU1Rw5/4+swqaDAq/yy4I05Z12k1G0knALjgLUPX11Oi1i8e08V1AnHW7vo8y3TlXK+stlgUui676moXCxswEpMUYHEppC2jhjjDW/0Yq2Ios9akmTtVoY QKCM3aVOQT+u97FZKZafWgK/Ehxc3ln2AR8SCzcCTCv04hiIucDglosbQPyHBWPq1nolwDB0PAiJptj0GLv8RwFMZyEh/sjbPgmb8IP1RUHjCMpC8YDA7iTOpAdVjJ0YIEEJCP6BgzoZ+qPsdo+xwIDAQAB;,Not found
ipoapplications.ie,No response,v=spf1 ip4:141.193.213.11 ip4:141.193.213.10 include:_spf.google.com ~all,Not found,v=DMARC1; p=none; rua=mailto:noreply@ipoapplications.ie
irelandnorthwest.ie,Live (HTTP),v=spf1 a mx include:websitewelcome.com ~all,Not found,Not found
irishdeafsociety.ie,Live (HTTP),v=spf1 include:spf.protection.outlook.com -all,Not found,Not found
irishseedsavers.ie,Live (HTTPS),v=spf1 include:spf.protection.outlook.com -all,j8lv+jGUJexwfkvjdW1yIKRCogObndcSA+nJvL8Lav97E/GdHCa7FvtMUIoL4PMwmeRiwFwwoLR5cO3W8iqlop9lgiGJZBiSMNR1SyYObuVbTnyV+4zEejZtbHBgkkkUcbJUuLik0gSQvHl8CkO4wIDAQAB;v=DKIM1; k=rsa; p=MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA3fJx79ojXeH1TuployEVSJrtKvVDrM6e/nMqkFzwaF7vF5LkAAweFa6WUP2qHn3c25iyD2SUBU1qtG8vjFfHvytLZFxvIZIr9XHUz9oFVIQHxX8PdCMWk1GnpI0MvThOvQ17LZVFNt0h+/XLG/1R+Tub86ks4rdMgDaFSSegtRwxwP8hLD4UUhsGklSDcMkbm,v=DMARC1; p=none;
ivorfitzpatrick.ie,No response,v=spf1 include:spf.protection.outlook.com include:spf.messagelabs.com include:sendgrid.net include:mailgun.org -all,Not found,v=DMARC1; pct=100; p=none; rua=mailto:helpdesk@ivorfitzpatrick.ie
king-moto.ie,Live (HTTP),v=spf1 include:spf.variomedia.de ?all,Not found,Not found
kudoshair.ie,Live (HTTPS),v=spf1 mx a include:_spf.livemail.co.uk ~all,Not found,v=DMARC1; p=none;
lucrin.ie,Live (HTTP),Not found,Not found,Not found
micasia.ie,Live (HTTP),v=spf1 a mx ip4:176.9.9.212 include:spf.server-he.de include:spf.sendinblue.com -all,Not found,v=DMARC1; p=none; rua=mailto:dmarc-reports@koapi.de;
mmlcapital.ie,Live (HTTP),v=spf1 include:servers.mcsv.net include:eu._netblocks.mimecast.com ~all,Not found,Not found
mouser.ie,Live (HTTPS),Not found,Not found,Not found
mpmoil.ie,Live (HTTP),v=spf1 -all,Not found,v=DMARC1; p=reject; aspf=s; adkim=s; rua=mailto:qi4yr7xa@ag.eu.dmarcian.com; ruf=mailto:qi4yr7xa@fr.eu.dmarcian.com; fo=1;
niaonline.ie,Live (HTTP),v=spf1 include:%{i}._ip.%{h}._ehlo.%{d}._spf.vali.email ~all,Not found,v=DMARC1; p=reject; rua=mailto:dmarc_agg@vali.email
opus2.ie,Live (HTTP),v=spf1 include:zohomail.com ~all,Not found,Not found
paneltofoods.ie,Live (HTTP),v=spf1 a mx ip4:208.43.75.107 ip4:89.101.86.88 ip4:75.126.136.162 ip4:184.172.50.186 ip4:185.61.3.153 ip4:86.47.87.169 include:de._netblocks.mimecast.com include:sendgrid.net include:spf.smtp2go.com include:spf.protection.outlook.com ~all,Not found,v=DMARC1; p=none; rua=mailto:527cec69a3c3496@rep.dmarcanalyzer.com;
pneumoaware.ie,Live (HTTP),v=spf1 -all,Not found,v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:merck@rua.agari.com; ruf=mailto:merck@ruf.agari.com
proweld.ie,Live (HTTP),v=spf1 ip4:91.204.209.27 +ip4:109.70.148.171 +include:_spf.google.com include:spf.hostns.io include:spf.hostns.io ~all,Not found,v=DMARC1; p=none
screenscene.ie,Live (HTTP),v=spf1 a mx a:mail.anu.net a:mail3.anu.net ip4:80.84.234.19 include:spf.protection.outlook.com include:spf.uk.exclaimer.net -all,Not found,v=DMARC1; p=none; pct=100; rua=mailto:dmarc@screenscene.ie; adkim=r; aspf=r
sextoys.ie,Live (HTTP),v=spf1 include:_spf.protonmail.ch ~all,Not found,v=DMARC1; p=quarantine
